0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
0	0	0	0	0	0	0	0	0	0	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	
0	0	0	0	0	0	0	0	0	22	22	22	22	22	22	22	22	22	22	22	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	
0	0	0	0	0	0	0	0	0	22	27	27	27	27	27	27	27	27	27	27	49	49	49	49	49	49	49	49	49	49	49	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	78	78	78	78	78	78	78	78	78	
0	0	0	0	0	0	0	0	0	22	27	27	27	27	27	27	27	27	27	27	49	49	49	49	49	49	49	49	49	49	49	67	67	67	67	67	67	67	67	67	67	67	67	78	78	78	78	78	78	78	78	78	78	78	78	78	78	
0	0	0	0	0	0	0	0	0	22	27	27	27	27	27	27	27	27	27	27	49	49	49	49	49	49	49	49	49	49	49	67	67	67	67	67	67	67	67	67	67	67	67	78	85	85	85	85	85	85	85	85	85	85	85	85	96	
0	0	0	0	0	0	0	0	0	22	27	27	27	27	27	27	27	27	27	27	49	49	49	49	49	49	49	49	49	49	49	67	67	67	67	67	67	67	67	67	67	67	67	78	85	85	85	85	85	85	85	85	85	85	85	85	96	
0	0	0	0	0	0	0	0	18	22	27	27	27	27	27	27	27	27	40	45	49	49	49	49	49	49	49	49	49	67	67	67	67	67	67	67	67	67	67	67	85	85	85	85	85	85	85	85	85	85	85	85	96	103	103	103	103	
